general_id;idesco_level_1;esco_level_1;idesco_level_4;esco_level_4;idescoskill_level_3;escoskill_level_3;year;skill_type;areaprof_aggregato
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_13260;sales department processes;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_13260;sales department processes;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1477;sales promotion techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1477;sales promotion techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1477;sales promotion techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1477;sales promotion techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1554;economics;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1554;economics;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1554;economics;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1554;economics;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1683;assist customers;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1683;assist customers;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1683;assist customers;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1683;assist customers;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1900;create solutions to problems;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1900;create solutions to problems;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1900;create solutions to problems;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_1900;create solutions to problems;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3922;use microsoft office;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3922;use microsoft office;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3922;use microsoft office;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_3922;use microsoft office;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_410;establish customer rapport;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_410;establish customer rapport;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_410;establish customer rapport;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_410;establish customer rapport;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4433;sales activities;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4433;sales activities;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4433;sales activities;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4433;sales activities;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4531;customer segmentation;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4531;customer segmentation;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4531;customer segmentation;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4531;customer segmentation;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4543;customer service;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4543;customer service;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4543;customer service;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_4543;customer service;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7303;communicate with customers;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7303;communicate with customers;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7303;communicate with customers;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7303;communicate with customers;2023;Transversal;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_771;brand marketing techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_771;brand marketing techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_771;brand marketing techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_771;brand marketing techniques;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_8045;content marketing strategy;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_8045;content marketing strategy;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_8045;content marketing strategy;2023;Professional;Direzione generale
1127662935;1;Managers;1221;Sales and marketing managers;ESCOv1_8045;content marketing strategy;2023;Professional;Direzione generale
1137731897;2;Professionals;2144;Mechanical engineers;ESCOv1_1678;work in teams;2023;Transversal;Progettazione, ricerca e sviluppo
1137731897;2;Professionals;2144;Mechanical engineers;ESCOv1_3893;mechanics;2023;Professional;Progettazione, ricerca e sviluppo
1137731897;2;Professionals;2144;Mechanical engineers;ESCOv1_3922;use microsoft office;2023;Digital;Progettazione, ricerca e sviluppo
1137731897;2;Professionals;2144;Mechanical engineers;ESCOv1_7314;use a computer;2023;Digital;Progettazione, ricerca e sviluppo
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_12247;team building;2023;Transversal;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_12247;team building;2023;Transversal;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_12247;team building;2023;Transversal;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_1678;work in teams;2023;Transversal;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_1678;work in teams;2023;Transversal;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_1678;work in teams;2023;Transversal;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_3556;office administration;2023;Professional;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_6841;use office systems;2023;Digital;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1115623270;1;Managers;1120;Managing directors and chief executives;ESCOv1_7314;use a computer;2023;Digital;Direzione generale
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_4029;think creatively;2023;Transversal;Ciclo produttivo
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_4543;customer service;2023;Professional;Ciclo produttivo
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_6975;use food preparation techniques;2023;Professional;Ciclo produttivo
1128230406;3;Technicians and associate professionals;3434;Chefs;ESCOv1_7600;present menus;2023;Transversal;Ciclo produttivo
1128943205;4;Clerical support workers;4321;Stock clerks;ESCOv1_12616;work in shifts;2023;Transversal;Ciclo produttivo
1128943205;4;Clerical support workers;4321;Stock clerks;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1128943205;4;Clerical support workers;4321;Stock clerks;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1128943205;4;Clerical support workers;4321;Stock clerks;ESCOv1_7314;use a computer;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_11806;sports ethics;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_12247;team building;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1678;work in teams;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
